﻿Item Code;註記 (Notes);(箱)長 (Length Carton) cm;(箱)寬 (Width) cm;(箱)高 (Heigth) cm;(箱)重量 (Weigth);箱入數 (Number of Cartons);板入數 (Number of Pallets);庫存量 (Inventory Quantity);庫存單位 (Inventory Unit);庫存換算(箱) (Inventory Conversion (Carton));目前庫存 (Current Inventory) (PCS);Notes;Notes_EN
14220429001;滿腹30倍風味糖(草莓牛奶味)40.7g;26;19;11;1,5;10.0;288;0;PCS;0;10.0;;Full belly 30 times flavored candy (strawberry milk flavor) 40.7g
14220430001;滿腹30倍風味糖(奇異果味)40.7g;26;19;11;1,5;10.0;288;0;PCS;0;10.0;;Full belly 30 times flavored candy (kiwi flavor) 40.7g
14220432001;滿腹30倍風味糖(巴西莓味)40.7g;26;19;11;1,5;10.0;288;0;PCS;0;10.0;;Full belly 30 times flavored sugar (acai flavor) 40.7g
14221113001;森永沖繩黑糖牛奶糖(家庭包)260g;47;28;18;3,396;10.0;72;149;PCS;14,9;29.0;;Morinaga Okinawa Brown Sugar Milk Candy (Family Pack) 260g
14221114001;森永白色牛奶糖(家庭包)260g;47;28;18;3,402;10.0;72;87;PCS;8,7;8.0;;Morinaga White Milk Candy (Family Pack) 260g
14221117001;森永鹽之花牛奶糖(家庭包)200g;39;27;19;2,73;10.0;90;38;PCS;3,8;;;Morinaga Salt Flower Milk Candy (Family Pack) 200g
14222001001;晶晶荔枝椰果;38;23;19;4,562;10.0;104;33;PCS;3,3;18.0;;Jingjing Lychee Coconut
14222005001;晶晶果味棒(綜合口味);47;30;15;9,24;12.0;77;85;PCS;7,1;94.0;;Jingjing fruity bar (mixed flavors)
14222006001;義美噗啾益生菌果凍(荔枝)247g;36;24;13;3,302;12.0;156;27;PCS;2,3;0.0;;Yimei Puji probiotic jelly (lychee) 247g
14222007001;盛香珍哆啦A夢果味果凍-綜合;48;30;15;6,96;6.0;88;148;PCS;24,7;154.0;;Sheng Xiangzhen Doraemon Fruity Jelly-Comprehensive
14222009001;森永新多樂福水果糖;39;21;26;10,25;40.0;84;66;PCS;1,7;68.0;;Morinaga New Dolefour Fruit Candy
14222010001;Dr.Q雙味蒟蒻果凍(葡萄/荔枝)785g;60;34;33;11,26;12.0;30;673;PCS;56,1;;;Dr.Q Double Flavor Konjac Jelly (Grape/Lychee) 785g
14222011001;好媽媽吉利丁粉;9;8;13;0,15;10.0;2158;126;PCS;12,6;19.0;;Good Mom gelatin powder
14222017001;晶晶維纖水果風味果凍;46;29;21;8,44;10.0;64;;PCS;;1.0;;Jingjing fiber fruit flavor jelly
14222019001;義美噗啾益生菌果凍(葡萄)247g;36;24;14;3,302;12.0;144;38;PCS;3,2;11.0;;Yimei Pujiu Probiotic Jelly (Grape) 247g
14222025001;義美噗啾益生菌果凍(蘋果)247g;36;24;14;3,302;12.0;144;51;PCS;4,3;12.0;;Yimei Pujiu Probiotic Jelly (Apple) 247g
14222027001;義美小羊羹;23;17;14;4,03;96.0;224;1024;PCS;10,7;216.0;;Yimei lamb soup
14222036001;Tarami美味蒟蒻果凍-白桃味;45;26;16;5,67;30.0;90;17;PCS;0,6;0.0;;Tarami Delicious Konjac Jelly-White Peach Flavor
14222037001;Tarami美味蒟蒻果凍-蘋果味;45;26;16;5,67;30.0;90;17;PCS;0,6;0.0;;Tarami delicious konjac jelly-apple flavor
14222038001;Tarami美味蒟蒻果凍-葡萄味;45;26;16;5,67;30.0;90;21;PCS;0,7;0.0;;Tarami delicious konjac jelly-grape flavor
14222039001;Tarami美味蒟蒻果凍-青葡萄味;45;26;16;5,67;30.0;90;20;PCS;0,7;0.0;;Tarami delicious konjac jelly-green grape flavor
14222041001;Tarami美味蒟蒻果凍-芒果味;45;26;16;5,67;30.0;90;6;PCS;0,2;0.0;;Tarami delicious konjac jelly-mango flavor
14222042001;盛香珍荔枝蒟蒻小椰果;45;29;24;11,05;10.0;63;290,6666667;PCS;29,1;40.0;;Shengxiangzhen Lychee Konjac Small Coconut Fruit
14222043001;盛香珍綜合蒟蒻小椰果;45;29;24;11,05;10.0;63;491;PCS;49,1;112.0;;Sheng Xiangzhen Comprehensive Konjac Coconut Fruit
14222044001;日本AS果凍箱-橘子;45;32;30;8,568;12.0;36;0;PCS;0;23.0;;Japanese AS jelly box-orange
14222045001;旺旺吸C凍可吸果凍-草莓果汁;41;19;15;2,828;24.0;150;177;PCS;7,4;24.0;;Want Want Suckable C Jelly Suckable Jelly-Strawberry Juice
14222046001;森永牛奶糖家庭號;48;28;18;3,69;10.0;72;676;PCS;67,6;148.0;;Morinaga Milk Candy Family Number
14222048001;旺旺吸C凍可吸果凍-葡萄果汁;41;19;15;2,752;24.0;150;155;PCS;6,5;180.0;;Wangwang suckable C jelly suckable jelly-grape juice
14222049001;皇族綜合果凍(葡萄+百香果);45;21;18;4,17;12.0;90;58;PCS;4,9;9.0;;Royal Comprehensive Jelly (Grape + Passion Fruit)
14222053001;KAARO乳酸風味果凍條 600g/包;40;28;22;7,8;12.0;70;96;PCS;8;15.0;;KAARO Lactic Acid Flavored Jelly Strips 600g/pack
14222068001;Dr.Q葡萄蒟蒻;37;20;17;2,8;10.0;150;1098;PCS;109,8;148.0;;Dr.Q grape konjac
14222069001;晶晶葡萄棒;42;29;20;11,5;12.0;72;120;PCS;10;119.0;;Jingjing grape stick
14222070001;Dr.Q芒果蒟蒻;37;20;17;2,8;10.0;150;256;PCS;25,6;56.0;;Dr.Q Mango Konjac
14222071001;晶晶果凍條;40;25;16;5,67;10.0;110;216;PCS;21,6;36.0;;Jingjing jelly bars
14222072001;Dr.Q荔枝蒟蒻;37;20;17;2,8;10.0;150;601,6666667;PCS;60,2;235.0;;Dr.Q Lychee Konjac
14222087001;皇族綜合優格果凍(草莓+水蜜桃)300g;45;20;18;4,16;12.0;108;81;PCS;6,8;20.0;;Royal Mixed Yogurt Jelly (Strawberry + Peach) 300g
14222089001;比菲多益生菌小Q果凍(原味)280g;37;24;15;3,9;12.0;143;127;PCS;10,6;26.0;;Bifedo Probiotic Little Q Jelly (Original Flavor) 280g
14222095001;Dr.Q檸檬鹽蒟蒻;37;20;17;2,91;10.0;150;239;PCS;23,9;135.0;;Dr.Q Lemon Salt Konjac
14222104001;比菲多益生菌小Q果凍(葡萄)280g;36;23;14;3,9;12.0;156;49;PCS;4,1;12.0;;Bifedo Probiotic Little Q Jelly (Grape) 280g
14222107001;AS 箱裝果凍-麝香葡萄;47;36;25;4,8;12.0;42;0;PCS;0;16.0;;AS Boxed Jelly-Muscadine
14222109001;義美椰果蒟蒻果凍(荔枝+芒果)795g;40;30;15;5,512;6.0;110;104;PCS;17,4;;;Yimei Coconut Konjac Jelly (Lychee + Mango) 795g
14222110001;義美椰果蒟蒻果凍(葡萄+草莓)795g;40;30;15;5,512;6.0;110;106;PCS;17,7;;;Yimei Coconut Konjac Jelly (Grape + Strawberry) 795g
14222112001;義美蒟蒻寒天果凍(葡萄+蘋果)875g;40;30;15;6,038;6.0;110;123;PCS;20,5;0.0;;Yimei Konjac Hantian Jelly (Grape + Apple) 875g
14222114001;Dr.Q百香果蒟蒻265g;37;20;17;2,9;10.0;150;362;PCS;36,2;149.0;;Dr.Q Passion Fruit Konjac 265g
14222119001;Jelly.B低卡蒟蒻果凍(水蜜桃味)150g;29;11;20;1,78;10.0;296;76;PCS;7,6;86.0;;Jelly.B low-calorie konjac jelly (peach flavor) 150g
14222120001;Jelly.B低卡蒟蒻果凍(青葡萄味)150g;29;11;20;1,78;10.0;296;88;PCS;8,8;75.0;;Jelly.B low-calorie konjac jelly (green grape flavor) 150g
14222121001;Jelly.B低卡蒟蒻果凍(藍莓味)150g;28;11;20;1,8;10.0;280;48,33333333;PCS;4,9;14.0;;Jelly.B low-calorie konjac jelly (blueberry flavor) 150g
14222122001;Jelly.B低卡蒟蒻果凍(蘋果味)150g;28;11;20;1,8;10.0;280;73;PCS;7,3;27.0;;Jelly.B low-calorie konjac jelly (apple flavor) 150g
14222123001;Jelly.B低卡蒟蒻果凍(荔枝味)150g;28;11;20;1,8;10.0;280;56;PCS;5,6;118.0;;Jelly.B low-calorie konjac jelly (lychee flavor) 150g
14222137001;KAARO水果乳酸風味果凍條 600g;41;28;22;8,07;12.0;70;7;PCS;0,6;12.0;;KAARO Fruit Lactic Acid Flavored Jelly Bars 600g
14222141001;盛香珍纖維果凍-葡萄果汁口味;42;28;22;8,4;10.0;72;61;PCS;6,1;17.0;;Shengxiangzhen fiber jelly-grape juice flavor
14222142001;盛香珍 零卡果凍-綜合口味;42;28;22;8,53;10.0;72;747;PCS;74,7;171.0;;Sheng Xiangzhen Zero Calorie Jelly-Mixed Flavors
14222217001;AS 箱裝果凍-葡萄;49;37;27;9,24;12.0;30;0;PCS;0;22.0;;AS boxed jelly-grape
14222219001;AS 箱裝果凍-水蜜桃;49;37;27;9,24;12.0;30;0;PCS;0;0.0;;AS boxed jelly-peach
14222225001;Tarami美味蒟蒻果凍-哈密瓜;45;26;16;5,67;30.0;90;0;PCS;0;0.0;;Tarami delicious konjac jelly-cantaloupe
14222226001;Tarami美味蒟蒻果凍-橘子;45;26;16;5,67;30.0;90;0;PCS;0;0.0;;Tarami Delicious Konjac Jelly-Orange
14222896001;威德清涼果凍(膠原蛋白);53;27;16;7,8;36.0;66;692;PCS;19,3;180.0;;Weide cooling jelly (collagen)
14222897001;威德清涼果凍(能量);53;27;16;7,8;36.0;66;2466;PCS;68,5;582.0;;Weed Cooling Jelly (Energy)
14222898001;威德清涼果凍(維他命);53;27;16;7,8;36.0;66;1050;PCS;29,2;234.0;;Weide cooling jelly (vitamins)
14222999001;義美噗啾益生菌果凍(原味)247g;36;24;14;3,302;12.0;144;38;PCS;3,2;45.0;;Yimei Pujiu Probiotic Jelly (Original Flavor) 247g
14223003001;森永嗨啾夾心軟糖 (家庭號)300g;47;28;18;3,89;10.0;72;1547,333333;PCS;154,8;392.0;;Morinaga Hijiu Sandwich Gummy Candy (Family Size) 300g
14223005001;哈瑞寶可樂Q軟糖分享包-250g;38;29;20;5,722;20.0;80;119,3333333;PCS;6;40.0;;Haribo Cola Q Gummies Sharing Pack-250g
14223006001;比菲多軟糖(原味);24;23;19;1,97;48.0;180;242;PCS;5,1;94.0;;Beefy's Gummies (Original Flavor)
14223008001;Yupi漢堡QQ糖;38;29;26;6,7;10.0;60;90;PCS;9;19.0;;Yupi Burger QQ Sugar
14223018001;Skittles彩虹糖家庭號混合水果;39;34;24;4,96;24.0;63;598;PCS;25;161.0;;Skittles Skittles Family Number Mixed Fruit
14223023001;呦皮漢堡QQ糖96g;40;30;21;3,5;24.0;80;91,66666667;PCS;3,9;35.0;;Yopi Burger QQ Sugar 96g
14223030001;比菲多軟糖-葡萄 75g;39;25;23;2,4;24.0;84;61;PCS;2,6;56.0;;Biffy's Gummies-Grape 75g
14223032001;比菲多軟糖(原味);38;25;22;2,43;24.0;84;282,3333333;PCS;11,8;72.0;;Beefy's Gummies (Original Flavor)
14223037001;乖乖QQ熱帶水果軟糖;46;26;29;4,99;12.0;60;460;PCS;38,4;123.0;;Guaiguai QQ tropical fruit gummies
14223039001;乖乖QQ 水果軟糖量販包;46;26;29;4,76;12.0;60;0;PCS;0;7.0;;Guaiguai QQ Fruit Gummy Volume Pack
14223040001;哈瑞寶聖誕分享包250g;40;30;18;4,826;16.0;72;6;PCS;0,4;0.0;;Haribo Christmas Sharing Pack 250g
14223045001;一百份芒果QQ糖;40;28;19;5,1;12.0;90;128,6666667;PCS;10,8;20.0;;One hundred portions of Mango QQ Candy
14223046001;麥克斯香烤特白棉花糖;38;31;16;2,4;12.0;100;;PCS;;21.0;;Max's Toasted Extra White Marshmallows
14223047001;易口舒脆皮軟心薄荷糖-酸甜覆盆莓口味60g;39;22;24;4,86;60.0;84;;PCS;;173.0;;Yikeshu crispy soft heart mints - sweet and sour raspberry flavor 60g
14223048001;一百份酸 Q糖;59;30;18;4,24;12.0;54;70;PCS;5,9;25.0;;One hundred parts acid Q sugar
14223062001;彩虹糖混和水果80g;39;22;24;6;60.0;84;76;PCS;1,3;71.0;;Skittles mixed fruit 80g
14223065001;良澔-白棉棉特大棉花糖;44;30;19;2,2;12.0;72;132;PCS;11;41.0;;Lianghao-White Cotton Extra Large Marshmallow
14223073001;家樂福乳酸風味軟Q糖;36;22;17;1,03;12.0;140;164;PCS;13,7;168.0;;Carrefour lactic acid flavor soft Q candy
14223080001;森永嗨啾軟糖家庭包(特選)300g;46;27;18;3,87;10.0;72;434,6666667;PCS;43,5;110.0;;Morinaga Hi Chiu Gummies Family Pack (Specially Selected) 300g
14223083001;義美寶吉果汁Jelly糖-酸甜水果;36;25;15;1,8;12.0;121;130;PCS;10,9;29.0;;Yimei Baoji Juice Jelly Sugar-Sour and Sweet Fruit
14223094001;一百份綜合水果味QQ軟糖;41;27;19;3,168;12.0;90;102,6666667;PCS;8,6;56.0;;One Hundred Mixed Fruit Flavor QQ Gummies
14223096001;哈瑞寶葡萄風味Q軟糖100g;20;12;12;1,1;10.0;700;33,66666667;PCS;3,4;18.0;;Haribo Grape Flavor Q Gummies 100g
14223119001;義美益生菌Jelly糖 (綜合);32;22;11;1,11;12.0;225;94;PCS;7,9;23.0;;Yimei Probiotic Jelly Sugar (Comprehensive)
14223139001;森永嗨啾軟糖家庭包(鹹鹹der);47;27;18;3,8;10.0;72;;PCS;;12.0;;Morinaga Hi Chiu Gummy Family Pack (Xianxiander)
14223155001;ACE水果Q軟糖;32;15;22;0,86;12.0;330;30,66666667;PCS;2,6;22.0;;ACE Fruit Q Gummies
14223171001;ACE無糖Q軟糖;32;15;22;0,86;12.0;330;39;PCS;3,3;16.0;;ACE Sugar Free Q Gummies
14223176001;義美綜合果汁ＱＱ糖;30;23;16;3,12;12.0;150;302,6666667;PCS;25,3;80.0;;Yimei Comprehensive Juice QQ Sugar
14223178001;義美寶吉葡萄果汁ＱＱ糖;30;23;16;3,12;12.0;150;190;PCS;15,9;39.0;;Yimei Baoji Grape Juice QQ Sugar
14223179001;哈瑞寶水果Q軟糖分享包;39;29;14;5,36;20.0;40;740;PCS;37;172.0;;Haribo Fruit Q Gummy Sharing Pack
14223215001;森永嗨啾軟糖家庭包(好多多)300g;48;28;18;3,69;10.0;72;369,6666667;PCS;37;473.0;;Morinaga Hi Chiu Gummies Family Pack (Lots and Lots) 300g
14223247001;哈瑞寶明星總動員Q軟糖分享包250g;38;29;20;5,06;16.0;80;66;PCS;4,2;80.0;;Haribo Star Story Q Gummies Sharing Pack 250g
14223295001;哈瑞寶金熊Q軟糖100g;30;25;8;1,74;15.0;315;150;PCS;10;20.0;;Haribo Golden Bear Q Gummies 100g
14223296001;哈瑞寶快樂可樂風味Q軟糖100g;30;25;8;1,65;15.0;315;67;PCS;4,5;20.0;;Haribo Happy Cola Flavor Q Gummies 100g
14224002001;良澔黑糖梅;46;26;23;4,12;15.0;56;185,6666667;PCS;12,4;102.0;;Lianghao Brown Sugar Plum
14224003001;良澔黃之梅;46;26;23;4,11;15.0;56;307;PCS;20,5;60.0;;Lianghao Huangzhimei
14225005001;統百羅漢果枇杷喉糖;32;21;15;0,906;12.0;176;36,66666667;PCS;3,1;24.0;;Tongbai Luo Han Guo Loquat Throat Lozenges
14225008001;利口樂草本喉糖檸檬口味;32;24;10;3,39;24.0;221;41;PCS;1,8;10.0;;Ricola Herbal Lozenges Lemon Flavor
14225009001;利口樂草本喉糖原味100g;32;24;10;3,398;24.0;442;;PCS;;25.0;;Ricola herbal throat lozenges original flavor 100g
14225010001;利口樂草本喉糖原味250g;31;24;29;12,684;36.0;70;86,33333333;PCS;2,4;0.0;;Ricola herbal throat lozenges original flavor 250g
14225014001;樺達喉糖-超涼薄荷;30;23;18;5,4;24.0;160;43;PCS;1,8;41.0;;Huada Throat Lozenge-Super Cool Mint
14225016001;Airwaves薄荷糖-蜂蜜檸檬3入裝;37;26;11;5,05;48.0;180;118,3333333;PCS;2,5;69.0;;Airwaves Mints-Honey Lemon 3-pack
14225018001;Airwaves薄荷糖-超涼薄荷3入裝;35;27;11;5,11;48.0;88;242;PCS;5,1;81.0;;Airwaves Mints-Super Cool Mint 3 Pack
14225023001;曼陀珠-葡萄;36;26;15;6,84;159.0;132;69;PCS;0,5;210.0;;Mandala-grape
14225029001;曼陀珠-綜合水果;36;26;15;6,84;159.0;132;73;PCS;0,5;225.0;;Mandala-Multiple fruits
14225030001;曼陀珠-白薄荷;36;26;15;6,84;159.0;132;111;PCS;0,7;165.0;;Mandala Beads-White Mint
14225035001;易口舒無糖薄荷錠-勁爽薄荷;25;20;20;5,7;96.0;210;20;PCS;0,3;276.0;;Yikosu Sugar-Free Mint Tablets-Jingshuang Mint
14225041001;易口舒無糖薄荷錠-清爽蜜桃2入;34;21;17;3,33;24.0;140;50;PCS;2,1;22.0;;Yikosu sugar-free mint tablets-refreshing peach 2 pieces
14225045001;易口舒無糖薄荷錠-沁新檸檬2入;34;21;18;3,5;24.0;140;28;PCS;1,2;23.0;;Yikosu Sugar-Free Mint Tablets-Qinxin Lemon 2 pieces
14225052001;易口舒無糖薄荷錠-沁涼薄荷2入;34;21;17;3,36;24.0;150;69;PCS;2,9;24.0;;Yikosu Sugar-Free Mint Tablets-Qinliang Mint 2 pieces
14225056001;易口舒無糖薄荷錠-勁爽薄荷2入;34;21;17;3,34;24.0;150;111;PCS;4,7;33.0;;Yikosu sugar-free mint tablets - refreshing mint 2 pieces
14225057001;易口舒無糖薄荷錠-繽紛野莓2入;34;21;17;3,3;24.0;150;22;PCS;1;24.0;;Yikosu sugar-free mint tablets-Colorful wild berries 2 pieces
14225061001;利口樂檸檬香草潤喉糖(無糖)27.5*2;25;24;15;1,8;24.0;220;38;PCS;1,6;351.0;;Ricola Lemon Vanilla Lozenges (sugar-free) 27.5*2
14225933001;HALLS XS無糖迷你薄荷糖酷爽薄荷量販包;24;15;17;2;36.0;300;104;PCS;2,9;95.0;;HALLS XS sugar-free mini mints cool mint wholesale pack
14225934001;HALLS XS無糖迷你薄荷糖蜂蜜檸檬量販包;24;15;17;2;36.0;300;95;PCS;2,7;60.0;;HALLS XS sugar-free mini mints honey lemon wholesale pack
14225938001;HALLS XS無糖迷你薄荷糖清新萊姆量販包;23;15;17;2;36.0;300;133;PCS;3,7;48.0;;HALLS XS sugar-free mini mints fresh lime wholesale pack
14225946001;HALLS XS無糖迷你薄荷糖酷冰藍莓量販包;24;15;17;2,01;36.0;340;104;PCS;2,9;95.0;;HALLS XS sugar-free mini mints cool ice blueberry wholesale pack
14226002001;青箭口香糖7片條裝20入-原味;34;24;33;19,63;36.0;52;309;PCS;8,6;58.0;;Green Arrow Chewing Gum 7 pieces, 20 pieces each - original flavor
14226003001;EXTRA木糖醇口香糖超值包葡萄;38;32;18;6,02;60.0;84;85,33333333;PCS;1,5;80.0;;EXTRA Xylitol Gum Value Pack Grape
14226005001;Airwaves Super重量包極酷薄荷;40;23;24;5,06;60.0;39;123;PCS;2,1;147.0;;Airwaves Super Weight Bag Extremely Cool Mint
14226007001;Airwaves超涼薄荷口香糖量販包;41;41;23;5,95;30.0;28;322;PCS;10,8;86.0;;Airwaves Super Cool Mint Gum Volume Pack
14226009001;Airwaves極酷嗆涼口香糖量販包;42;42;24;5,88;30.0;28;467;PCS;15,6;64.0;;Airwaves Extremely Cool Cool Chewing Gum Volume Pack
14226012001;Extra潔淨超值包-清檸薄荷;40;33;24;5;60.0;39;66;PCS;1,1;164.0;;Extra Clean Value Pack - Lemon Mint
14226016001;Airwaves口香糖超值包冰釀葡萄;40;23;24;5;60.0;39;96;PCS;1,6;146.0;;Airwaves Chewing Gum Value Pack Ice Stuffed Grape
14226019001;Airwaves無糖口香糖-超涼薄荷;26;15;11;1,28;30.0;168;275;PCS;9,2;78.0;;Airwaves Sugar Free Gum-Super Cool Mint
14226020001;Extra潔淨薄荷口香糖量販包;41;41;23;5,95;30.0;28;211;PCS;7,1;62.0;;Extra Clean Mint Gum Bulk Pack
14226032001;Extra木糖醇超值包-香濃密瓜;38;32;18;6,026;60.0;81;60,33333333;PCS;1,1;137.0;;Extra Xylitol Value Pack-Dense Melon
14226035001;Airwaves Super口香糖極酷薄荷;42;19;17;2,78;60.0;60;92;PCS;1,6;174.0;;Airwaves Super Gum Cool Mint
14226042001;Extra潔淨口香糖超值包-薄荷;40;23;24;4,98;60.0;65;255;PCS;4,3;114.0;;Extra Clean Gum Value Pack - Mint
14226046001;青箭粒裝口香糖超值包-原味;38;32;18;6,438;60.0;81;53;PCS;0,9;140.0;;Green Arrow Chewing Gum Value Pack-Original Flavor
14226051001;青箭粒裝口香糖-原味;42;19;15;2,4;60.0;75;59;PCS;1;162.0;;Green Arrow chewing gum-original flavor
14226059001;Airwaves口香糖超值包超涼薄荷;40;22;25;5,08;60.0;39;477;PCS;8;167.0;;Airwaves Chewing Gum Value Pack Extra Cool Mint
14226063001;Airwaves口香糖超值蜂蜜檸 62G;40;23;24;5;60.0;65;81;PCS;1,4;168.0;;Airwaves Chewing Gum Value Honey Lemon 62G
14226067001;Airwaves Super重量包冰炫薄荷;40;23;24;5,07;60.0;39;96;PCS;1,6;96.0;;Airwaves Super Weight Pack Ice Mint
14226100001;Extra潔淨超值包-青蘋萊姆;40;23;24;5;60.0;65;32;PCS;0,6;141.0;;Extra Clean Value Pack - Green Apple Lime
14226116001;XYLITOL護牙分享包2+1;43;27;24;6;48.0;64;46;PCS;1;106.0;;XYLITOL dental care sharing pack 2+1
14226149001;Airwaves紫冰野莓口香糖量販包;41;41;23;5,99;30.0;28;434;PCS;14,5;117.0;;Airwaves Purple Ice Wild Berry Chewing Gum Volume Pack
14226160001;Extra清檸薄荷無糖口香糖量販包;42;41;23;5,978;30.0;42;;PCS;;52.0;;Extra Lemon Mint sugar-free chewing gum volume pack
14226167001;Extra脆皮魔立方無糖口香糖-草莓57.2g;34;30;28;5,8;60.0;60;38;PCS;0,7;176.0;;Extra Crispy Magic Cube Sugar-Free Chewing Gum-Strawberry 57.2g
14227001001;迷你桶曼陀珠新七彩霓虹糖;37;27;24;7,8;6.0;77;34;PCS;5,7;9.0;;Mini Bucket Mandala Beads New Colorful Neon Candy
14227002001;曼陀珠桶裝;37;27;23;8;6.0;72;58,66666667;PCS;9,8;14.0;;Mando beads barrel
14227005001;乖乖桶;53;36;22;8,29;6.0;40;141,6666667;PCS;23,7;100.0;;Guaiguaibong
14230034001;義美葡萄QQ巧克球量販盒;32;19;16;2,13;12.0;198;;PCS;;14.0;;Yimei Grape QQ Chocolate Balls Box
14230035001;義美杏仁巧克球量販盒;33;20;16;2,16;12.0;198;;PCS;;6.0;;Yimei Almond Chocolate Balls Box
14230431001;77牛奶杏仁乳加;36;27;12;3,68;12.0;154;;PCS;;314.0;;77 Milk Almond Milk Plus
14230432001;77迦納可可黑巧杏仁乳加;36;27;12;3,83;12.0;154;121;PCS;10,1;111.0;;77 Ghana Cocoa Dark Chocolate Almond Milk Plus
14231002001;77黑金剛花生迷你乳加;47;29;17;5,118;15.0;80;;PCS;;122.0;;77 Black Diamond Peanut Mini Milk Plus
14231003001;77迷你乳加372G;46;30;20;6,48;15.0;64;484;PCS;32,3;40.0;;77 mini breasts plus 372G
14231068001;77乳加-LIGHT(迷你)276g;46;29;17;5,2;15.0;80;;PCS;;57.0;;77 Rujia-LIGHT (mini) 276g
14232107001;義美杏仁巧克球;38;26;25;2,4;12.0;84;;PCS;;17.0;;Yimei Almond Chocolate Balls
14240001001;家福鹹酥花生;40;28;33;5,52;12.0;50;136,3333333;PCS;11,4;9.0;;Jiafu salty peanuts
14240005001;家福蒜味花生400克;42;27;32;5,5;12.0;50;265,6666667;PCS;22,2;21.0;;Jiafu Garlic Peanuts 400g
14240006001;家福紅土花生 400克;40;28;32;5,6;12.0;50;34,66666667;PCS;2,9;17.0;;Jiafu Red Earth Peanuts 400g
14240007001;嘉禾大花生鹹酥;43;31;23;4,78;20.0;48;34;PCS;1,7;42.0;;Jiahe Big Peanut Salty Crispy
14240008001;嘉禾大蒜味花生;44;31;28;5,48;12.0;48;29;PCS;2,5;81.0;;Jiahe Garlic Flavored Peanuts
14240010001;Sunny Ranch黑金剛花生850g;48;31;23;5,8;6.0;49;54;PCS;9;10.0;;Sunny Ranch Black King Peanuts 850g
14240012001;翁財記蒜茸落花生;35;27;20;2,614;10.0;99;38;PCS;3,8;14.0;;Weng Caiji Garlic Peanuts
14240014001;四乘六大蒜花生;26;38;17;2,29;10.0;120;78;PCS;7,8;17.0;;Four by Six Garlic Peanuts
14240015001;嘉禾大蠶豆蒜味;48;37;23;9,79;20.0;42;40;PCS;2;35.0;;Jiahe large broad bean garlic flavor
14240017001;盛香珍黑金剛帶殼花生;33;25;21;2,65;8.0;112;284,3333333;PCS;35,6;65.0;;Shengxiangzhen Black King Kong Shelled Peanuts
14241001001;家福五香花生;41;25;23;4,62;20.0;70;317;PCS;15,9;2.0;;Jiafu Spiced Peanuts
14241002001;家福蒜茸花生;41;25;23;4,62;20.0;70;445;PCS;22,3;31.0;;Jiafu garlic peanuts
14241003001;大哥燒烤味花生豆(罐裝);49;33;18;8,678;24.0;63;45;PCS;1,9;17.0;;Big Brother BBQ Flavored Peanut Beans (Canned)
14241004001;家樂福芥末花生;41;25;23;4,62;20.0;70;112;PCS;5,6;15.0;;Carrefour Mustard Peanut
14241020001;味覺生機椒麻花生;52;30;28;5,19;24.0;36;100;PCS;4,2;4.0;;Taste of Vibrant Chili and Peanuts
14241023001;台灣美食全記錄-蒜茸花生185g;43;30;17;5,15;24.0;90;131;PCS;5,5;25.0;;Taiwan Food Complete Record-Garlic Peanuts 185g
14241024001;台灣美食全記錄-麻辣花生145g;43;30;17;4,11;24.0;90;53;PCS;2,3;66.0;;A complete record of Taiwanese food-Spicy Peanuts 145g
14241025001;家樂福麻辣花生;40;25;19;3,38;20.0;90;123,6666667;PCS;6,2;3.0;;Carrefour Spicy Peanuts
14241030001;盛香珍竹炭花生;35;29;13;1,4;10.0;143;182;PCS;18,2;14.0;;Shengxiangzhen Bamboo Charcoal Peanuts
14241031001;家樂福蛋酥花生;41;25;19;3,41;20.0;90;256,6666667;PCS;12,9;39.0;;Carrefour egg puff peanuts
14241032001;家樂福竹炭花生;41;25;19;3,43;20.0;90;241;PCS;12,1;14.0;;Carrefour Bamboo Charcoal Peanuts
14241033001;盛香珍麻辣花生;35;29;13;1,35;10.0;143;148;PCS;14,8;12.0;;Shengxiangzhen Spicy Peanuts
14241035001;泰源農場蒜味落花生;30;21;14;2,67;8.0;216;197;PCS;24,7;58.0;;Taiyuan Farm garlic peanuts
14241036001;家樂福小魚乾花生45g;26;25;16;1,708;30.0;180;238;PCS;8;18.0;;Carrefour Dried Fish Peanuts 45g
14241037001;家樂福麻辣花生46g;26;25;16;1,734;30.0;180;34;PCS;1,2;50.0;;Carrefour Spicy Peanuts 46g
14241038001;泰源農場麻辣落花生;30;21;14;2,67;8.0;216;147,3333333;PCS;18,5;50.0;;Taiyuan Farm Spicy Peanuts
14241039001;泰源農場油炸落花生;30;21;14;2,67;8.0;216;49,66666667;PCS;6,3;135.0;;Taiyuan Farm Fried Peanuts
14241040001;泰源農場蛋酥落花生;30;21;14;2,67;8.0;216;55;PCS;6,9;7.0;;Taiyuan Farm Egg Crispy Peanut
14241042001;盛香珍蔥蒜花生100g;38;29;14;1,54;10.0;120;377;PCS;37,7;20.0;;Shengxiangzhen Onion, Garlic and Peanuts 100g
